gamePk,team_name,norm_x,period_1_side
2016020797,Los Angeles Kings,-57.0,right
2016020797,Tampa Bay Lightning,63.0,left
2016020798,Nashville Predators,66.5,left
2016020798,Vancouver Canucks,-60.0,right
2016020799,Minnesota Wild,72.0,left
2016020799,Winnipeg Jets,-57.5,right
2016020800,Colorado Avalanche,-60.0,right
2016020800,Montréal Canadiens,53.5,left
2016020801,Chicago Blackhawks,60.25,left
2016020801,Minnesota Wild,-62.5,right
2016020802,Boston Bruins,63.5,left
2016020802,San Jose Sharks,-59.0,right
2016020803,Anaheim Ducks,-56.0,right
2016020803,Buffalo Sabres,69.0,left
2016020804,Nashville Predators,64.0,left
2016020804,New York Rangers,-69.0,right
2016020805,New York Islanders,75.0,left
2016020805,Philadelphia Flyers,-56.5,right
2016020806,Detroit Red Wings,65.0,left
2016020806,Washington Capitals,-67.0,right
2016020807,Columbus Blue Jackets,62.0,left
2016020807,Vancouver Canucks,-61.0,right
2016020808,St. Louis Blues,64.75,left
2016020808,Toronto Maple Leafs,-60.5,right
2016020809,Dallas Stars,-66.0,right
2016020809,Ottawa Senators,63.0,left
2016020810,Florida Panthers,-63.0,right
2016020810,Los Angeles Kings,57.0,left
2016020811,Colorado Avalanche,-60.0,right
2016020811,Pittsburgh Penguins,61.5,left
2016020812,Arizona Coyotes,68.25,left
2016020812,Montréal Canadiens,-62.75,right
2016020813,Minnesota Wild,-74.0,right
2016020813,Tampa Bay Lightning,57.0,left
2016020814,Chicago Blackhawks,67.5,left
2016020814,Winnipeg Jets,-53.5,right
2016020815,Boston Bruins,61.0,left
2016020815,Vancouver Canucks,-68.0,right
2016020816,New York Islanders,-54.0,right
2016020816,Ottawa Senators,77.0,left
2016020817,Philadelphia Flyers,-58.0,right
2016020817,San Jose Sharks,72.0,left
2016020818,Florida Panthers,-68.5,right
2016020818,Nashville Predators,70.5,left
2016020819,Carolina Hurricanes,79.0,left
2016020819,Dallas Stars,-73.0,right
2016020820,Columbus Blue Jackets,70.0,left
2016020820,Detroit Red Wings,-69.0,right
2016020821,Buffalo Sabres,61.5,left
2016020821,Toronto Maple Leafs,-57.0,right
2016020822,Montréal Canadiens,-58.5,right
2016020822,St. Louis Blues,64.5,left
2016020823,Colorado Avalanche,60.5,left
2016020823,New York Rangers,-64.0,right
2016020824,Anaheim Ducks,62.0,left
2016020824,Washington Capitals,-68.0,right
2016020825,Tampa Bay Lightning,70.0,left
2016020825,Winnipeg Jets,-70.0,right
2016020826,Arizona Coyotes,68.0,left
2016020826,Pittsburgh Penguins,-68.75,right
2016020827,Chicago Blackhawks,-74.0,right
2016020827,Edmonton Oilers,62.0,left
2016020828,New Jersey Devils,74.0,left
2016020828,San Jose Sharks,-60.0,right
2016020829,Detroit Red Wings,60.0,left
2016020829,Minnesota Wild,-75.0,right
2016020830,Colorado Avalanche,-56.0,right
2016020830,New York Islanders,57.0,left
2016020831,Dallas Stars,-64.5,right
2016020831,Nashville Predators,69.0,left
2016020832,Boston Bruins,65.0,left
2016020832,Montréal Canadiens,-68.0,right
2016020833,Buffalo Sabres,72.0,left
2016020833,Vancouver Canucks,-61.5,right
2016020834,Columbus Blue Jackets,54.0,left
2016020834,New York Rangers,-77.0,right
2016020835,Arizona Coyotes,67.0,left
2016020835,Calgary Flames,-71.0,right
2016020836,Colorado Avalanche,-53.0,right
2016020836,New Jersey Devils,62.0,left
2016020837,Pittsburgh Penguins,72.0,left
2016020837,Vancouver Canucks,-73.0,right
2016020838,New York Islanders,53.5,left
2016020838,Toronto Maple Leafs,-69.5,right
2016020839,Buffalo Sabres,-70.0,right
2016020839,Ottawa Senators,64.0,left
2016020840,Anaheim Ducks,61.0,left
2016020840,Minnesota Wild,-51.0,right
2016020841,Dallas Stars,65.0,left
2016020841,Winnipeg Jets,-52.0,right
2016020842,Arizona Coyotes,-63.0,right
2016020842,Edmonton Oilers,77.0,left
2016020843,Columbus Blue Jackets,60.0,left
2016020843,Toronto Maple Leafs,-62.0,right
2016020844,Detroit Red Wings,-62.5,right
2016020844,St. Louis Blues,71.5,left
2016020845,Calgary Flames,-65.5,right
2016020845,Philadelphia Flyers,67.0,left
2016020846,Florida Panthers,-61.25,right
2016020846,San Jose Sharks,65.0,left
2016020847,Buffalo Sabres,41.5,left
2016020847,Colorado Avalanche,-40.5,right
2016020848,New Jersey Devils,67.0,left
2016020848,Ottawa Senators,-64.0,right
2016020849,New York Islanders,73.0,left
2016020849,New York Rangers,-61.0,right
2016020850,Pittsburgh Penguins,68.75,left
2016020850,Winnipeg Jets,-70.0,right
2016020851,St. Louis Blues,69.0,left
2016020851,Vancouver Canucks,-67.0,right
2016020852,Dallas Stars,58.0,left
2016020852,Minnesota Wild,-65.5,right
2016020853,Edmonton Oilers,62.0,left
2016020853,Philadelphia Flyers,-63.5,right
2016020854,Arizona Coyotes,55.0,left
2016020854,Los Angeles Kings,-63.0,right
2016020855,Columbus Blue Jackets,65.5,left
2016020855,Pittsburgh Penguins,-66.0,right
2016020856,Carolina Hurricanes,-66.5,right
2016020856,Colorado Avalanche,56.0,left
2016020857,Anaheim Ducks,58.0,left
2016020857,Florida Panthers,-63.0,right
2016020858,Buffalo Sabres,63.0,left
2016020858,St. Louis Blues,-50.0,right
2016020859,Montréal Canadiens,-65.0,right
2016020859,Winnipeg Jets,61.0,left
2016020860,Detroit Red Wings,-76.0,right
2016020860,Washington Capitals,77.0,left
2016020861,Ottawa Senators,48.0,left
2016020861,Toronto Maple Leafs,-64.5,right
2016020862,New Jersey Devils,67.5,left
2016020862,New York Islanders,-56.5,right
2016020863,Chicago Blackhawks,-57.5,right
2016020863,Edmonton Oilers,67.0,left
2016020864,Dallas Stars,-61.75,right
2016020864,Tampa Bay Lightning,74.5,left
2016020865,Minnesota Wild,-57.0,right
2016020865,Nashville Predators,59.0,left
2016020866,Arizona Coyotes,48.5,left
2016020866,San Jose Sharks,-60.0,right
2016020867,Calgary Flames,57.0,left
2016020867,Vancouver Canucks,-73.5,right
2016020868,Florida Panthers,65.0,left
2016020868,Los Angeles Kings,-59.0,right
2016020869,New York Rangers,-72.0,right
2016020869,Washington Capitals,64.5,left
2016020870,Detroit Red Wings,-76.5,right
2016020870,Pittsburgh Penguins,74.5,left
2016020871,Ottawa Senators,58.5,left
2016020871,Winnipeg Jets,-76.0,right
2016020872,Buffalo Sabres,69.5,left
2016020872,Chicago Blackhawks,-63.0,right
2016020873,New Jersey Devils,-52.0,right
2016020873,New York Islanders,61.0,left
2016020874,Columbus Blue Jackets,65.0,left
2016020874,Nashville Predators,-72.0,right
2016020875,Carolina Hurricanes,-70.0,right
2016020875,Toronto Maple Leafs,75.0,left
2016020876,Colorado Avalanche,-54.75,right
2016020876,Tampa Bay Lightning,68.5,left
2016020877,Boston Bruins,-63.0,right
2016020877,San Jose Sharks,57.5,left
2016020878,Anaheim Ducks,72.0,left
2016020878,Los Angeles Kings,-58.5,right
2016020879,Philadelphia Flyers,64.0,left
2016020879,Vancouver Canucks,-73.5,right
2016020880,Florida Panthers,-71.0,right
2016020880,St. Louis Blues,62.5,left
2016020881,Anaheim Ducks,-73.5,right
2016020881,Arizona Coyotes,72.0,left
2016020882,New Jersey Devils,62.5,left
2016020882,Ottawa Senators,-71.0,right
2016020883,Montréal Canadiens,64.0,left
2016020883,New York Rangers,-68.0,right
2016020884,Carolina Hurricanes,-57.5,right
2016020884,Pittsburgh Penguins,77.0,left
2016020885,Toronto Maple Leafs,-63.75,right
2016020885,Winnipeg Jets,64.0,left
2016020886,Detroit Red Wings,-76.0,right
2016020886,New York Islanders,67.0,left
2016020887,Edmonton Oilers,-51.0,right
2016020887,Tampa Bay Lightning,55.5,left
2016020888,Calgary Flames,-69.0,right
2016020888,Nashville Predators,64.5,left
2016020889,Chicago Blackhawks,54.0,left
2016020889,Minnesota Wild,-63.0,right
2016020890,Colorado Avalanche,-58.0,right
2016020890,Los Angeles Kings,57.0,left
2016020891,Edmonton Oilers,70.0,left
2016020891,Florida Panthers,-58.0,right
2016020892,Philadelphia Flyers,-50.0,right
2016020892,Washington Capitals,75.0,left
2016020893,Anaheim Ducks,65.0,left
2016020893,Boston Bruins,-75.0,right
2016020894,New York Rangers,64.5,left
2016020894,Toronto Maple Leafs,-68.0,right
2016020895,Montréal Canadiens,-51.5,right
2016020895,New York Islanders,69.0,left
2016020896,Calgary Flames,-67.5,right
2016020896,Tampa Bay Lightning,61.0,left
2016020897,Colorado Avalanche,-63.5,right
2016020897,Nashville Predators,63.0,left
2016020898,Arizona Coyotes,64.0,left
2016020898,Chicago Blackhawks,-58.0,right
2016020899,Boston Bruins,55.0,left
2016020899,Los Angeles Kings,-48.0,right
2016020900,Edmonton Oilers,57.0,left
2016020900,Washington Capitals,-64.0,right
2016020901,Calgary Flames,69.0,left
2016020901,Florida Panthers,-65.0,right
2016020902,Carolina Hurricanes,-74.0,right
2016020902,Ottawa Senators,60.0,left
2016020903,Arizona Coyotes,66.0,left
2016020903,Dallas Stars,-61.5,right
2016020904,Anaheim Ducks,62.5,left
2016020904,Los Angeles Kings,-59.0,right
2016020905,New Jersey Devils,54.25,left
2016020905,New York Rangers,-64.75,right
2016020906,Nashville Predators,61.5,left
2016020906,Washington Capitals,-58.0,right
2016020907,Montréal Canadiens,65.0,left
2016020907,Toronto Maple Leafs,-63.0,right
2016020908,Philadelphia Flyers,57.0,left
2016020908,Pittsburgh Penguins,-69.0,right
2016020909,Columbus Blue Jackets,62.5,left
2016020909,New York Islanders,-63.0,right
2016020910,Buffalo Sabres,66.0,left
2016020910,Colorado Avalanche,-62.0,right
2016020911,San Jose Sharks,59.5,left
2016020911,Vancouver Canucks,-67.0,right
2016020912,Boston Bruins,68.0,left
2016020912,Dallas Stars,-63.0,right
2016020913,Calgary Flames,71.0,left
2016020913,Carolina Hurricanes,-68.0,right
2016020914,Columbus Blue Jackets,64.0,left
2016020914,New York Rangers,-62.0,right
2016020915,Edmonton Oilers,-60.0,right
2016020915,Nashville Predators,64.0,left
2016020916,Florida Panthers,-61.0,right
2016020916,Ottawa Senators,55.0,left
2016020917,Chicago Blackhawks,-69.0,right
2016020917,St. Louis Blues,56.0,left
2016020918,Arizona Coyotes,57.5,left
2016020918,Buffalo Sabres,-62.0,right
2016020919,Montréal Canadiens,-64.75,right
2016020919,New Jersey Devils,67.25,left
2016020920,Ottawa Senators,-62.5,right
2016020920,Tampa Bay Lightning,59.0,left
2016020921,Los Angeles Kings,57.0,left
2016020921,Minnesota Wild,-67.0,right
2016020922,Arizona Coyotes,-65.0,right
2016020922,Boston Bruins,57.0,left
2016020923,Buffalo Sabres,64.0,left
2016020923,Nashville Predators,-57.5,right
2016020924,New York Rangers,-71.5,right
2016020924,Washington Capitals,62.0,left
2016020925,Colorado Avalanche,55.5,left
2016020925,Philadelphia Flyers,-65.0,right
2016020926,Columbus Blue Jackets,57.25,left
2016020926,Montréal Canadiens,-73.5,right
2016020927,Carolina Hurricanes,59.0,left
2016020927,Florida Panthers,-65.0,right
2016020928,Edmonton Oilers,-68.0,right
2016020928,St. Louis Blues,66.0,left
2016020929,Minnesota Wild,60.0,left
2016020929,Winnipeg Jets,-57.5,right
2016020930,Dallas Stars,-71.0,right
2016020930,Pittsburgh Penguins,66.0,left
2016020931,Calgary Flames,-58.75,right
2016020931,Los Angeles Kings,54.0,left
2016020932,Detroit Red Wings,65.0,left
2016020932,Vancouver Canucks,-66.0,right
2016020933,San Jose Sharks,63.0,left
2016020933,Toronto Maple Leafs,-69.0,right
2016020934,Carolina Hurricanes,-53.0,right
2016020934,Tampa Bay Lightning,62.5,left
2016020935,Chicago Blackhawks,-63.0,right
2016020935,Pittsburgh Penguins,77.0,left
2016020936,Boston Bruins,56.0,left
2016020936,New York Rangers,-63.5,right
2016020937,Arizona Coyotes,-58.5,right
2016020937,Buffalo Sabres,63.0,left
2016020938,Florida Panthers,60.5,left
2016020938,Philadelphia Flyers,-64.0,right
2016020939,New Jersey Devils,69.5,left
2016020939,Washington Capitals,-55.0,right
2016020940,Columbus Blue Jackets,57.0,left
2016020940,Minnesota Wild,-65.0,right
2016020941,Montréal Canadiens,-71.0,right
2016020941,Nashville Predators,61.0,left
2016020942,Colorado Avalanche,-61.0,right
2016020942,Ottawa Senators,57.0,left
2016020943,Dallas Stars,-58.0,right
2016020943,New York Islanders,62.5,left
2016020944,Los Angeles Kings,-62.0,right
2016020944,Toronto Maple Leafs,69.0,left
2016020945,San Jose Sharks,61.0,left
2016020945,Vancouver Canucks,-67.0,right
2016020946,Pittsburgh Penguins,75.0,left
2016020946,Tampa Bay Lightning,-69.0,right
2016020947,Arizona Coyotes,64.0,left
2016020947,Carolina Hurricanes,-58.0,right
2016020948,St. Louis Blues,67.0,left
2016020948,Winnipeg Jets,-59.0,right
2016020949,Chicago Blackhawks,-61.5,right
2016020949,New York Islanders,73.0,left
2016020950,Calgary Flames,-57.25,right
2016020950,Detroit Red Wings,58.5,left
2016020951,Anaheim Ducks,62.0,left
2016020951,Toronto Maple Leafs,-79.0,right
2016020952,Boston Bruins,70.0,left
2016020952,New Jersey Devils,-67.0,right
2016020953,Buffalo Sabres,64.0,left
2016020953,Tampa Bay Lightning,-60.5,right
2016020954,Columbus Blue Jackets,-73.0,right
2016020954,Ottawa Senators,69.0,left
2016020955,Dallas Stars,73.0,left
2016020955,Florida Panthers,-59.5,right
2016020956,Montréal Canadiens,66.5,left
2016020956,New York Rangers,-76.0,right
2016020957,Philadelphia Flyers,62.5,left
2016020957,Washington Capitals,-57.5,right
2016020958,Colorado Avalanche,46.0,left
2016020958,Winnipeg Jets,-63.0,right
2016020959,Chicago Blackhawks,-69.0,right
2016020959,Nashville Predators,69.0,left
2016020960,Detroit Red Wings,-59.0,right
2016020960,Edmonton Oilers,68.0,left
2016020961,Los Angeles Kings,-64.0,right
2016020961,Vancouver Canucks,70.0,left
2016020962,Calgary Flames,-72.0,right
2016020962,New York Islanders,58.5,left
2016020963,Columbus Blue Jackets,-62.5,right
2016020963,New Jersey Devils,58.0,left
2016020964,Buffalo Sabres,-76.0,right
2016020964,Pittsburgh Penguins,76.5,left
2016020965,Minnesota Wild,-71.5,right
2016020965,San Jose Sharks,65.0,left
2016020966,Colorado Avalanche,-61.0,right
2016020966,St. Louis Blues,62.5,left
2016020967,Anaheim Ducks,63.5,left
2016020967,Vancouver Canucks,-79.0,right
2016020968,Arizona Coyotes,71.0,left
2016020968,Carolina Hurricanes,-64.0,right
2016020969,Dallas Stars,76.0,left
2016020969,Washington Capitals,-61.5,right
2016020970,Boston Bruins,-54.0,right
2016020970,Ottawa Senators,36.0,left
2016020971,New York Rangers,-56.0,right
2016020971,Tampa Bay Lightning,67.5,left
2016020972,San Jose Sharks,63.0,left
2016020972,Winnipeg Jets,-61.0,right
2016020973,Buffalo Sabres,56.5,left
2016020973,Philadelphia Flyers,-63.0,right
2016020974,Columbus Blue Jackets,72.0,left
2016020974,New Jersey Devils,-63.0,right
2016020975,Detroit Red Wings,72.0,left
2016020975,Toronto Maple Leafs,-60.0,right
2016020976,Florida Panthers,-55.0,right
2016020976,New York Rangers,69.0,left
2016020977,Minnesota Wild,-52.0,right
2016020977,St. Louis Blues,51.0,left
2016020978,Carolina Hurricanes,55.0,left
2016020978,Colorado Avalanche,-62.0,right
2016020979,Edmonton Oilers,69.0,left
2016020979,New York Islanders,-58.5,right
2016020980,Montréal Canadiens,66.5,left
2016020980,Vancouver Canucks,-60.0,right
2016020981,Anaheim Ducks,63.0,left
2016020981,Nashville Predators,-72.5,right
2016020982,Boston Bruins,57.0,left
2016020982,Detroit Red Wings,-65.0,right
2016020983,Dallas Stars,-62.0,right
2016020983,Ottawa Senators,62.0,left
2016020984,Pittsburgh Penguins,66.0,left
2016020984,Winnipeg Jets,-65.5,right
2016020985,Carolina Hurricanes,-74.0,right
2016020985,New York Rangers,68.5,left
2016020986,Philadelphia Flyers,52.5,left
2016020986,Toronto Maple Leafs,-64.0,right
2016020987,Minnesota Wild,-67.0,right
2016020987,Tampa Bay Lightning,53.0,left
2016020988,Anaheim Ducks,63.0,left
2016020988,Chicago Blackhawks,-69.0,right
2016020989,Colorado Avalanche,-57.0,right
2016020989,New Jersey Devils,52.0,left
2016020990,Calgary Flames,-56.5,right
2016020990,Montréal Canadiens,64.0,left
2016020991,Arizona Coyotes,61.0,left
2016020991,Ottawa Senators,-64.5,right
2016020992,New York Islanders,65.75,left
2016020992,Vancouver Canucks,-55.5,right
2016020993,Los Angeles Kings,-59.5,right
2016020993,Nashville Predators,63.5,left
2016020994,San Jose Sharks,64.0,left
2016020994,Washington Capitals,-63.5,right
2016020995,Buffalo Sabres,-62.0,right
2016020995,Columbus Blue Jackets,60.0,left
2016020996,Chicago Blackhawks,50.0,left
2016020996,Detroit Red Wings,-65.5,right
2016020997,Florida Panthers,-55.0,right
2016020997,Minnesota Wild,74.0,left
2016020998,Anaheim Ducks,-70.5,right
2016020998,St. Louis Blues,63.0,left
2016020999,Edmonton Oilers,74.0,left
2016020999,Pittsburgh Penguins,-72.0,right
2016021000,Boston Bruins,65.0,left
2016021000,Philadelphia Flyers,-66.0,right
2016021001,Nashville Predators,-60.0,right
2016021001,San Jose Sharks,64.5,left
2016021002,Buffalo Sabres,60.5,left
2016021002,Columbus Blue Jackets,-62.0,right
2016021003,Florida Panthers,-54.0,right
2016021003,Tampa Bay Lightning,53.0,left
2016021004,Carolina Hurricanes,-60.0,right
2016021004,Toronto Maple Leafs,59.75,left
2016021005,Calgary Flames,56.0,left
2016021005,Winnipeg Jets,-57.0,right
2016021006,Colorado Avalanche,-60.5,right
2016021006,Ottawa Senators,62.0,left
2016021007,New York Islanders,-62.5,right
2016021007,St. Louis Blues,68.5,left
2016021008,Arizona Coyotes,59.5,left
2016021008,New Jersey Devils,-65.0,right
2016021009,Pittsburgh Penguins,65.0,left
2016021009,Vancouver Canucks,-62.0,right
2016021010,Los Angeles Kings,-68.0,right
2016021010,Washington Capitals,57.0,left
2016021011,Detroit Red Wings,-70.0,right
2016021011,New York Rangers,69.0,left
2016021012,Chicago Blackhawks,-72.0,right
2016021012,Minnesota Wild,67.5,left
2016021013,Edmonton Oilers,57.5,left
2016021013,Montréal Canadiens,-70.0,right
2016021014,Anaheim Ducks,76.0,left
2016021014,Washington Capitals,-64.0,right
2016021015,Dallas Stars,-67.0,right
2016021015,San Jose Sharks,69.0,left
2016021016,Carolina Hurricanes,-63.0,right
2016021016,New York Islanders,64.0,left
2016021017,New York Rangers,-63.0,right
2016021017,Tampa Bay Lightning,74.0,left
2016021018,Columbus Blue Jackets,53.0,left
2016021018,Philadelphia Flyers,-53.5,right
2016021019,Nashville Predators,66.5,left
2016021019,Winnipeg Jets,-67.0,right
2016021020,Calgary Flames,-58.5,right
2016021020,Pittsburgh Penguins,64.5,left
2016021021,Boston Bruins,60.0,left
2016021021,Vancouver Canucks,-66.0,right
2016021022,Arizona Coyotes,64.0,left
2016021022,Colorado Avalanche,-64.0,right
2016021023,Los Angeles Kings,-56.0,right
2016021023,St. Louis Blues,79.0,left
2016021024,New Jersey Devils,70.0,left
2016021024,Winnipeg Jets,-68.0,right
2016021025,Minnesota Wild,61.0,left
2016021025,Washington Capitals,-61.0,right
2016021026,Carolina Hurricanes,-60.0,right
2016021026,New York Islanders,56.0,left
2016021027,Chicago Blackhawks,56.0,left
2016021027,Montréal Canadiens,-68.0,right
2016021028,Ottawa Senators,69.0,left
2016021028,Tampa Bay Lightning,-70.0,right
2016021029,Florida Panthers,-69.5,right
2016021029,Toronto Maple Leafs,70.0,left
2016021030,Dallas Stars,-71.5,right
2016021030,Edmonton Oilers,75.0,left
2016021031,Arizona Coyotes,73.0,left
2016021031,Los Angeles Kings,-61.0,right
2016021032,Buffalo Sabres,-68.0,right
2016021032,San Jose Sharks,60.0,left
2016021033,Philadelphia Flyers,-62.0,right
2016021033,Pittsburgh Penguins,61.0,left
2016021034,Boston Bruins,65.0,left
2016021034,Calgary Flames,-72.0,right
